timestamp,bot_type,seed,deck,stake,outcome,duration_seconds,final_ante,peak_ante,final_round,hands_played,discards_used,blinds_skipped,final_dollars,jokers_bought,rerolls_used,hands_by_type,llm_calls,tokens_used,estimated_cost_usd,notes
2026-06-15 12:21:10,flush_bot,SEED010,RED,WHITE,lost,53.8,1,1,3,10,0,0,14,0,0,"{""pair"": 6, ""full_house"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:22:06,flush_bot,SEED011,RED,WHITE,lost,22.3,1,1,1,4,0,0,4,0,0,"{""pair"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:22:30,flush_bot,SEED012,RED,WHITE,lost,22.3,1,1,1,4,0,0,4,0,0,"{""two_pair"": 2, ""pair"": 2}",0,0,0.0,
2026-06-15 12:22:54,flush_bot,SEED013,RED,WHITE,lost,38.7,1,1,2,7,0,0,8,0,0,"{""two_pair"": 2, ""pair"": 2, ""flush"": 1, ""high_card"": 1, ""full_house"": 1}",0,0,0.0,
2026-06-15 12:23:35,flush_bot,SEED014,RED,WHITE,lost,52.7,1,1,3,9,0,0,14,0,0,"{""two_pair"": 5, ""flush"": 1, ""full_house"": 1, ""pair"": 2}",0,0,0.0,
2026-06-15 12:24:30,flush_bot,SEED015,RED,WHITE,lost,32.6,1,1,2,6,0,0,9,0,0,"{""pair"": 3, ""flush"": 1, ""high_card"": 2}",0,0,0.0,
2026-06-15 12:25:04,flush_bot,SEED016,RED,WHITE,lost,74.0,2,2,4,13,0,0,19,0,0,"{""pair"": 5, ""flush"": 1, ""two_pair"": 4, ""full_house"": 2, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:26:20,flush_bot,SEED017,RED,WHITE,lost,20.6,1,1,1,4,0,0,4,0,0,"{""pair"": 3, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:26:43,flush_bot,SEED018,RED,WHITE,lost,20.9,1,1,1,4,0,0,4,0,0,"{""pair"": 4}",0,0,0.0,
2026-06-15 12:27:06,flush_bot,SEED019,RED,WHITE,lost,22.3,1,1,1,4,0,0,4,0,0,"{""pair"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:27:30,flush_bot,SEED020,RED,WHITE,lost,35.7,1,1,2,6,0,0,9,0,0,"{""two_pair"": 3, ""full_house"": 1, ""pair"": 1, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 12:28:08,flush_bot,SEED021,RED,WHITE,lost,57.4,1,1,3,11,0,0,10,0,0,"{""high_card"": 2, ""pair"": 3, ""two_pair"": 2, ""full_house"": 2, ""flush"": 1, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 12:29:07,flush_bot,SEED022,RED,WHITE,lost,63.8,1,1,3,12,0,0,10,0,0,"{""pair"": 3, ""two_pair"": 6, ""flush"": 2, ""full_house"": 1}",0,0,0.0,
2026-06-15 12:30:13,flush_bot,SEED023,RED,WHITE,lost,56.4,1,1,3,10,0,0,12,0,0,"{""two_pair"": 4, ""three_of_a_kind"": 1, ""flush"": 2, ""full_house"": 1, ""pair"": 1, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:31:11,flush_bot,SEED024,RED,WHITE,lost,37.1,1,1,2,7,0,0,8,0,0,"{""two_pair"": 2, ""three_of_a_kind"": 1, ""pair"": 3, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:31:50,flush_bot,SEED025,RED,WHITE,lost,42.5,1,1,2,8,0,0,7,0,0,"{""two_pair"": 3, ""pair"": 3, ""full_house"": 1, ""flush"": 1}",0,0,0.0,
2026-06-15 12:32:35,flush_bot,SEED026,RED,WHITE,lost,31.9,1,1,2,5,0,0,10,0,0,"{""full_house"": 1, ""two_pair"": 3, ""pair"": 1}",0,0,0.0,
2026-06-15 12:33:09,flush_bot,SEED027,RED,WHITE,lost,21.6,1,1,1,4,0,0,4,0,0,"{""two_pair"": 1, ""pair"": 3}",0,0,0.0,
2026-06-15 12:33:33,flush_bot,SEED028,RED,WHITE,lost,56.8,1,1,3,10,0,0,14,0,0,"{""two_pair"": 5, ""flush"": 1, ""pair"": 1, ""full_house"": 2, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:34:31,flush_bot,SEED029,RED,WHITE,lost,21.0,1,1,1,4,0,0,4,0,0,"{""high_card"": 2, ""pair"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 12:34:54,flush_bot,SEED030,RED,WHITE,lost,21.6,1,1,1,4,0,0,4,0,0,"{""pair"": 3, ""two_pair"": 1}",0,0,0.0,
2026-06-15 12:35:18,flush_bot,SEED031,RED,WHITE,lost,39.6,1,1,2,8,0,0,7,0,0,"{""three_of_a_kind"": 1, ""pair"": 3, ""high_card"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:36:00,flush_bot,SEED032,RED,WHITE,lost,43.7,1,1,3,6,0,0,16,0,0,"{""full_house"": 2, ""four_of_a_kind"": 1, ""two_pair"": 2, ""pair"": 1}",0,0,0.0,
2026-06-15 12:36:45,flush_bot,SEED033,RED,WHITE,lost,21.6,1,1,1,4,0,0,4,0,0,"{""pair"": 3, ""two_pair"": 1}",0,0,0.0,
2026-06-15 12:37:09,flush_bot,SEED034,RED,WHITE,lost,22.6,1,1,1,4,0,0,4,0,0,"{""two_pair"": 3, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:37:34,flush_bot,SEED035,RED,WHITE,lost,37.1,1,1,2,7,0,0,8,0,0,"{""two_pair"": 2, ""three_of_a_kind"": 1, ""pair"": 3, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:38:13,flush_bot,SEED036,RED,WHITE,lost,55.4,1,1,3,10,0,0,12,0,0,"{""two_pair"": 4, ""pair"": 2, ""flush"": 1, ""three_of_a_kind"": 1, ""full_house"": 1, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:39:10,flush_bot,SEED037,RED,WHITE,lost,43.4,1,1,2,8,0,0,7,0,0,"{""two_pair"": 7, ""pair"": 1}",0,0,0.0,
2026-06-15 12:39:55,flush_bot,SEED038,RED,WHITE,lost,32.6,1,1,2,5,0,0,10,0,0,"{""high_card"": 1, ""two_pair"": 4}",0,0,0.0,
2026-06-15 12:40:30,flush_bot,SEED039,RED,WHITE,lost,22.0,1,1,1,4,0,0,4,0,0,"{""two_pair"": 1, ""pair"": 2, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 12:40:54,flush_bot,SEED040,RED,WHITE,lost,20.9,1,1,1,4,0,0,4,0,0,"{""pair"": 4}",0,0,0.0,
2026-06-15 12:41:17,flush_bot,SEED041,RED,WHITE,lost,75.9,2,2,4,14,0,0,19,0,0,"{""three_of_a_kind"": 2, ""full_house"": 3, ""pair"": 3, ""two_pair"": 3, ""four_of_a_kind"": 1, ""flush"": 1, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:42:35,flush_bot,SEED042,RED,WHITE,lost,36.9,1,1,2,7,0,0,8,0,0,"{""pair"": 6, ""full_house"": 1}",0,0,0.0,
2026-06-15 12:43:14,flush_bot,SEED043,RED,WHITE,lost,22.3,1,1,1,4,0,0,4,0,0,"{""pair"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:43:38,flush_bot,SEED044,RED,WHITE,lost,22.3,1,1,1,4,0,0,4,0,0,"{""pair"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:44:02,flush_bot,SEED045,RED,WHITE,lost,54.6,1,1,3,9,0,0,14,0,0,"{""two_pair"": 2, ""full_house"": 2, ""three_of_a_kind"": 1, ""flush"": 1, ""pair"": 3}",0,0,0.0,
2026-06-15 12:44:59,flush_bot,SEED046,RED,WHITE,lost,40.1,1,1,2,8,0,0,7,0,0,"{""pair"": 6, ""flush"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 12:45:41,flush_bot,SEED047,RED,WHITE,lost,21.2,1,1,1,4,0,0,4,0,0,"{""pair"": 2, ""high_card"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 12:46:04,flush_bot,SEED048,RED,WHITE,lost,39.0,1,1,2,7,0,0,8,0,0,"{""pair"": 1, ""two_pair"": 4, ""flush"": 1, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:46:45,flush_bot,SEED049,RED,WHITE,lost,30.5,1,1,2,5,0,0,10,0,0,"{""full_house"": 1, ""two_pair"": 1, ""pair"": 3}",0,0,0.0,
2026-06-15 12:47:18,flush_bot,SEED050,RED,WHITE,lost,37.8,1,1,2,7,0,0,8,0,0,"{""two_pair"": 3, ""three_of_a_kind"": 1, ""high_card"": 1, ""pair"": 2}",0,0,0.0,
2026-06-15 12:47:58,flush_bot,SEED051,RED,WHITE,lost,42.0,1,1,2,8,0,0,7,0,0,"{""two_pair"": 5, ""pair"": 3}",0,0,0.0,
2026-06-15 12:48:42,flush_bot,SEED052,RED,WHITE,lost,39.4,1,1,2,7,0,0,8,0,0,"{""pair"": 2, ""two_pair"": 4, ""full_house"": 1}",0,0,0.0,
2026-06-15 12:49:23,flush_bot,SEED053,RED,WHITE,lost,22.4,1,1,1,4,0,0,4,0,0,"{""pair"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:49:47,flush_bot,SEED054,RED,WHITE,lost,60.4,1,1,3,11,0,0,10,0,0,"{""two_pair"": 5, ""pair"": 3, ""flush"": 3}",0,0,0.0,
2026-06-15 12:50:50,flush_bot,SEED055,RED,WHITE,lost,42.3,1,1,2,8,0,0,7,0,0,"{""pair"": 3, ""two_pair"": 4, ""full_house"": 1}",0,0,0.0,
2026-06-15 12:51:34,flush_bot,SEED056,RED,WHITE,lost,58.7,1,1,3,12,0,0,10,0,0,"{""high_card"": 3, ""pair"": 5, ""full_house"": 1, ""flush"": 1, ""three_of_a_kind"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 12:52:35,flush_bot,SEED057,RED,WHITE,lost,30.2,1,1,2,5,0,0,10,0,0,"{""full_house"": 1, ""high_card"": 1, ""pair"": 2, ""two_pair"": 1}",0,0,0.0,
2026-06-15 12:53:07,flush_bot,SEED058,RED,WHITE,lost,37.6,1,1,2,7,0,0,8,0,0,"{""pair"": 3, ""high_card"": 1, ""flush"": 1, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:53:47,flush_bot,SEED059,RED,WHITE,lost,31.9,1,1,2,5,0,0,10,0,0,"{""full_house"": 1, ""two_pair"": 3, ""pair"": 1}",0,0,0.0,
2026-06-15 12:54:21,flush_bot,SEED060,RED,WHITE,lost,21.7,1,1,1,4,0,0,4,0,0,"{""high_card"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:54:44,flush_bot,SEED061,RED,WHITE,lost,38.5,1,1,2,7,0,0,8,0,0,"{""two_pair"": 4, ""three_of_a_kind"": 1, ""high_card"": 1, ""pair"": 1}",0,0,0.0,
2026-06-15 12:55:25,flush_bot,SEED062,RED,WHITE,lost,22.4,1,1,1,4,0,0,4,0,0,"{""pair"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:55:49,flush_bot,SEED063,RED,WHITE,lost,22.7,1,1,1,4,0,0,4,0,0,"{""two_pair"": 3, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:56:14,flush_bot,SEED064,RED,WHITE,lost,20.8,1,1,1,4,0,0,4,0,0,"{""pair"": 1, ""high_card"": 2, ""two_pair"": 1}",0,0,0.0,
2026-06-15 12:56:37,flush_bot,SEED065,RED,WHITE,lost,21.6,1,1,1,4,0,0,4,0,0,"{""high_card"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 12:57:00,flush_bot,SEED066,RED,WHITE,lost,40.2,1,1,2,8,0,0,7,0,0,"{""two_pair"": 3, ""pair"": 4, ""high_card"": 1}",0,0,0.0,
2026-06-15 12:57:43,flush_bot,SEED067,RED,WHITE,lost,21.9,1,1,1,4,0,0,4,0,0,"{""two_pair"": 2, ""high_card"": 1, ""pair"": 1}",0,0,0.0,
2026-06-15 12:58:07,flush_bot,SEED068,RED,WHITE,lost,39.2,1,1,2,7,0,0,8,0,0,"{""two_pair"": 5, ""pair"": 2}",0,0,0.0,
2026-06-15 12:58:48,flush_bot,SEED069,RED,WHITE,lost,55.1,1,1,3,10,0,0,14,0,0,"{""full_house"": 2, ""pair"": 4, ""two_pair"": 2, ""flush"": 1, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 12:59:45,flush_bot,SEED070,RED,WHITE,lost,42.4,1,1,2,8,0,0,7,0,0,"{""two_pair"": 5, ""pair"": 2, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 13:00:29,flush_bot,SEED071,RED,WHITE,lost,21.2,1,1,1,4,0,0,4,0,0,"{""pair"": 2, ""high_card"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 13:00:52,flush_bot,SEED072,RED,WHITE,lost,21.9,1,1,1,4,0,0,4,0,0,"{""two_pair"": 2, ""pair"": 1, ""high_card"": 1}",0,0,0.0,
2026-06-15 13:01:16,flush_bot,SEED073,RED,WHITE,lost,30.9,1,1,2,5,0,0,10,0,0,"{""four_of_a_kind"": 1, ""two_pair"": 2, ""pair"": 2}",0,0,0.0,
2026-06-15 13:01:49,flush_bot,SEED074,RED,WHITE,lost,33.6,1,1,2,6,0,0,9,0,0,"{""flush"": 1, ""pair"": 3, ""high_card"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 13:02:25,flush_bot,SEED075,RED,WHITE,lost,37.8,1,1,2,7,0,0,8,0,0,"{""two_pair"": 2, ""pair"": 3, ""three_of_a_kind"": 2}",0,0,0.0,
2026-06-15 13:03:05,flush_bot,SEED076,RED,WHITE,lost,22.3,1,1,1,4,0,0,4,0,0,"{""pair"": 2, ""two_pair"": 2}",0,0,0.0,
2026-06-15 13:03:29,flush_bot,SEED077,RED,WHITE,lost,21.6,1,1,1,4,0,0,4,0,0,"{""two_pair"": 1, ""pair"": 3}",0,0,0.0,
2026-06-15 13:03:53,flush_bot,SEED078,RED,WHITE,lost,21.6,1,1,1,4,0,0,4,0,0,"{""pair"": 3, ""two_pair"": 1}",0,0,0.0,
2026-06-15 13:04:16,flush_bot,SEED079,RED,WHITE,lost,33.7,1,1,2,6,0,0,9,0,0,"{""pair"": 3, ""full_house"": 1, ""high_card"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 13:04:52,flush_bot,SEED080,RED,WHITE,lost,39.8,1,1,2,7,0,0,8,0,0,"{""two_pair"": 6, ""pair"": 1}",0,0,0.0,
2026-06-15 13:05:34,flush_bot,SEED081,RED,WHITE,lost,20.9,1,1,1,4,0,0,4,0,0,"{""pair"": 4}",0,0,0.0,
2026-06-15 13:05:57,flush_bot,SEED082,RED,WHITE,lost,61.4,1,1,3,11,0,0,12,0,0,"{""pair"": 5, ""two_pair"": 3, ""flush"": 3}",0,0,0.0,
2026-06-15 13:07:00,flush_bot,SEED083,RED,WHITE,lost,55.4,1,1,3,11,0,0,12,0,0,"{""pair"": 5, ""full_house"": 2, ""two_pair"": 1, ""high_card"": 3}",0,0,0.0,
2026-06-15 13:07:57,flush_bot,SEED084,RED,WHITE,lost,33.5,1,1,2,6,0,0,9,0,0,"{""pair"": 2, ""flush"": 1, ""full_house"": 1, ""high_card"": 2}",0,0,0.0,
2026-06-15 13:08:33,flush_bot,SEED085,RED,WHITE,lost,36.4,1,1,2,6,0,0,9,0,0,"{""flush"": 2, ""pair"": 1, ""two_pair"": 3}",0,0,0.0,
2026-06-15 13:09:11,flush_bot,SEED086,RED,WHITE,lost,35.0,1,1,2,6,0,0,9,0,0,"{""flush"": 2, ""pair"": 3, ""two_pair"": 1}",0,0,0.0,
2026-06-15 13:09:48,flush_bot,SEED087,RED,WHITE,lost,60.0,1,1,3,11,0,0,10,0,0,"{""high_card"": 1, ""two_pair"": 7, ""full_house"": 1, ""pair"": 1, ""flush"": 1}",0,0,0.0,
2026-06-15 13:10:50,flush_bot,SEED088,RED,WHITE,lost,55.6,1,1,3,10,0,0,14,0,0,"{""pair"": 5, ""four_of_a_kind"": 1, ""full_house"": 1, ""two_pair"": 2, ""high_card"": 1}",0,0,0.0,
2026-06-15 13:11:48,flush_bot,SEED089,RED,WHITE,lost,34.6,1,1,2,6,0,0,9,0,0,"{""three_of_a_kind"": 1, ""flush"": 1, ""full_house"": 1, ""pair"": 3}",0,0,0.0,
2026-06-15 13:12:25,flush_bot,SEED090,RED,WHITE,lost,41.9,1,1,2,8,0,0,7,0,0,"{""pair"": 3, ""three_of_a_kind"": 1, ""full_house"": 1, ""two_pair"": 3}",0,0,0.0,
2026-06-15 13:13:09,flush_bot,SEED091,RED,WHITE,lost,55.0,1,1,3,10,0,0,12,0,0,"{""pair"": 3, ""full_house"": 2, ""two_pair"": 2, ""three_of_a_kind"": 1, ""flush"": 1, ""high_card"": 1}",0,0,0.0,
2026-06-15 13:14:06,flush_bot,SEED092,RED,WHITE,lost,21.6,1,1,1,4,0,0,4,0,0,"{""pair"": 3, ""two_pair"": 1}",0,0,0.0,
2026-06-15 13:14:29,flush_bot,SEED093,RED,WHITE,lost,34.3,1,1,2,6,0,0,9,0,0,"{""two_pair"": 1, ""flush"": 1, ""pair"": 3, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 13:15:06,flush_bot,SEED094,RED,WHITE,lost,40.8,1,1,2,8,0,0,7,0,0,"{""pair"": 4, ""flush"": 1, ""high_card"": 1, ""full_house"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 13:15:48,flush_bot,SEED095,RED,WHITE,lost,22.0,1,1,1,4,0,0,4,0,0,"{""two_pair"": 2, ""high_card"": 1, ""pair"": 1}",0,0,0.0,
2026-06-15 13:16:12,flush_bot,SEED096,RED,WHITE,lost,59.4,1,1,3,11,0,0,12,0,0,"{""two_pair"": 6, ""three_of_a_kind"": 1, ""full_house"": 1, ""pair"": 3}",0,0,0.0,
2026-06-15 13:17:14,flush_bot,SEED097,RED,WHITE,lost,22.1,1,1,1,4,0,0,4,0,0,"{""high_card"": 1, ""two_pair"": 2, ""pair"": 1}",0,0,0.0,
2026-06-15 13:17:38,flush_bot,SEED098,RED,WHITE,lost,43.1,1,1,2,8,0,0,7,0,0,"{""two_pair"": 5, ""full_house"": 1, ""high_card"": 1, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 13:18:23,flush_bot,SEED099,RED,WHITE,lost,41.6,1,1,2,8,0,0,7,0,0,"{""pair"": 2, ""two_pair"": 5, ""high_card"": 1}",0,0,0.0,
2026-06-15 13:19:07,flush_bot,SEED100,RED,WHITE,lost,20.2,1,1,1,4,0,0,4,0,0,"{""pair"": 2, ""high_card"": 2}",0,0,0.0,
2026-06-15 13:19:35,meta_bot,SEED001,RED,WHITE,lost,74.4,2,2,4,10,5,2,23,1,0,"{""flush"": 7, ""straight"": 2, ""two_pair"": 1}",0,0,0.0,
2026-06-15 13:20:51,meta_bot,SEED002,RED,WHITE,lost,88.2,2,2,4,11,14,2,17,1,0,"{""flush"": 8, ""pair"": 1, ""high_card"": 1, ""straight"": 1}",0,0,0.0,
2026-06-15 13:22:21,meta_bot,SEED003,RED,WHITE,lost,62.4,1,1,3,9,9,0,8,1,0,"{""flush"": 4, ""pair"": 1, ""two_pair"": 1, ""high_card"": 2, ""straight"": 1}",0,0,0.0,
2026-06-15 13:23:26,meta_bot,SEED004,RED,WHITE,lost,107.5,3,3,5,12,11,4,18,3,0,"{""flush"": 7, ""pair"": 2, ""straight"": 2, ""three_of_a_kind"": 1}",0,0,0.0,
2026-06-15 13:25:15,meta_bot,SEED005,RED,WHITE,error,206.3,3,3,4,10,11,4,21,2,0,"{""pair"": 1, ""flush"": 8, ""straight"": 1}",0,0,0.0,Error: timed out
2026-06-15 13:28:44,meta_bot,SEED006,RED,WHITE,lost,113.1,4,4,6,11,12,6,23,4,0,"{""flush"": 9, ""straight"": 1, ""pair"": 1}",0,0,0.0,
2026-06-15 13:30:39,meta_bot,SEED007,RED,WHITE,error,207.8,3,3,4,10,14,4,32,1,0,"{""straight"": 1, ""flush"": 5, ""two_pair"": 3, ""pair"": 1}",0,0,0.0,Error: timed out
2026-06-15 13:34:09,meta_bot,SEED008,RED,WHITE,lost,75.7,2,2,4,9,8,2,19,1,0,"{""flush"": 6, ""straight"": 2, ""high_card"": 1}",0,0,0.0,
2026-06-15 13:35:26,meta_bot,SEED009,RED,WHITE,lost,73.6,2,2,4,10,3,2,15,1,0,"{""flush"": 9, ""straight"": 1}",0,0,0.0,
2026-06-15 13:36:42,meta_bot,SEED010,RED,WHITE,lost,77.1,2,2,4,10,6,2,14,2,0,"{""flush"": 3, ""straight"": 2, ""two_pair"": 2, ""pair"": 1, ""full_house"": 2}",0,0,0.0,
2026-06-15 13:38:01,meta_bot,SEED011,RED,WHITE,lost,117.8,4,4,6,14,10,6,54,1,0,"{""flush"": 11, ""straight"": 2, ""full_house"": 1}",0,0,0.0,
2026-06-15 13:40:01,meta_bot,SEED012,RED,WHITE,lost,74.6,2,2,4,10,6,2,20,1,0,"{""flush"": 7, ""straight"": 2, ""pair"": 1}",0,0,0.0,
2026-06-15 13:41:17,meta_bot,SEED013,RED,WHITE,lost,73.6,2,2,4,10,7,2,19,1,0,"{""flush"": 7, ""straight"": 2, ""pair"": 1}",0,0,0.0,
2026-06-15 13:42:33,meta_bot,SEED014,RED,WHITE,lost,76.6,2,2,4,10,10,2,17,1,0,"{""flush"": 5, ""straight"": 2, ""three_of_a_kind"": 1, ""two_pair"": 2}",0,0,0.0,
2026-06-15 13:43:52,meta_bot,SEED015,RED,WHITE,lost,90.6,2,2,4,12,12,2,16,2,0,"{""flush"": 11, ""pair"": 1}",0,0,0.0,
2026-06-15 13:45:24,meta_bot,SEED016,RED,WHITE,lost,58.3,2,2,4,6,6,2,21,1,0,"{""flush"": 3, ""straight"": 2, ""pair"": 1}",0,0,0.0,
2026-06-15 13:46:24,meta_bot,SEED017,RED,WHITE,lost,66.5,2,2,4,7,9,2,26,2,0,"{""flush"": 6, ""full_house"": 1}",0,0,0.0,
2026-06-15 13:47:33,meta_bot,SEED018,RED,WHITE,error,174.8,2,2,3,6,4,2,15,1,0,"{""straight"": 1, ""flush"": 5}",0,0,0.0,Error: timed out
2026-06-15 13:50:30,meta_bot,SEED019,RED,WHITE,lost,120.2,4,4,6,14,11,6,22,3,0,"{""flush"": 8, ""straight"": 2, ""three_of_a_kind"": 1, ""two_pair"": 1, ""pair"": 2}",0,0,0.0,
2026-06-15 13:52:32,meta_bot,SEED020,RED,WHITE,error,183.6,2,2,3,7,8,2,14,2,0,"{""flush"": 4, ""two_pair"": 1, ""three_of_a_kind"": 2}",0,0,0.0,Error: timed out
2026-06-15 13:55:38,meta_bot,SEED021,RED,WHITE,lost,120.3,4,4,6,15,6,6,29,2,0,"{""straight"": 2, ""flush"": 12, ""full_house"": 1}",0,0,0.0,
2026-06-15 13:57:40,meta_bot,SEED022,RED,WHITE,error,197.8,3,3,4,8,13,4,27,1,0,"{""flush"": 7, ""pair"": 1}",0,0,0.0,Error: timed out
2026-06-15 14:01:00,meta_bot,SEED023,RED,WHITE,lost,106.8,3,3,5,13,11,4,35,1,0,"{""flush"": 9, ""straight"": 2, ""pair"": 1, ""two_pair"": 1}",0,0,0.0,
2026-06-15 14:02:49,meta_bot,SEED024,RED,WHITE,error,180.3,2,2,3,6,10,2,20,1,0,"{""flush"": 6}",0,0,0.0,Error: timed out
2026-06-15 14:05:51,meta_bot,SEED025,RED,WHITE,error,181.7,2,2,3,7,7,2,18,1,0,"{""flush"": 6, ""straight"": 1}",0,0,0.0,Error: timed out
2026-06-15 14:08:55,meta_bot,SEED026,RED,WHITE,lost,106.6,4,4,6,12,7,6,56,2,0,"{""flush"": 7, ""two_pair"": 2, ""full_house"": 2, ""straight"": 1}",0,0,0.0,
2026-06-15 14:10:43,meta_bot,SEED027,RED,WHITE,error,189.1,3,3,4,6,9,4,19,2,0,"{""flush"": 4, ""two_pair"": 1, ""straight"": 1}",0,0,0.0,Error: timed out
2026-06-15 14:13:54,meta_bot,SEED028,RED,WHITE,lost,77.4,2,2,4,10,8,2,13,1,0,"{""flush"": 7, ""straight"": 2, ""high_card"": 1}",0,0,0.0,
2026-06-15 14:15:14,meta_bot,SEED029,RED,WHITE,lost,84.6,2,2,4,12,12,2,22,1,0,"{""straight"": 2, ""flush"": 7, ""high_card"": 1, ""three_of_a_kind"": 1, ""pair"": 1}",0,0,0.0,
2026-06-15 14:16:40,meta_bot,SEED030,RED,WHITE,lost,131.9,4,4,6,16,17,6,37,3,0,"{""flush"": 8, ""high_card"": 2, ""straight"": 4, ""pair"": 2}",0,0,0.0,
2026-06-15 14:18:54,meta_bot,SEED031,RED,WHITE,lost,71.0,2,2,4,9,9,2,17,1,0,"{""three_of_a_kind"": 1, ""flush"": 5, ""straight"": 2, ""pair"": 1}",0,0,0.0,
2026-06-15 14:20:07,meta_bot,SEED032,RED,WHITE,lost,83.2,2,2,4,10,10,2,17,1,0,"{""flush"": 7, ""straight"": 2, ""pair"": 1}",0,0,0.0,
2026-06-15 14:21:32,meta_bot,SEED033,RED,WHITE,lost,92.7,3,3,5,11,9,4,39,1,0,"{""flush"": 5, ""pair"": 1, ""two_pair"": 4, ""straight"": 1}",0,0,0.0,
2026-06-15 14:23:07,meta_bot,SEED034,RED,WHITE,lost,76.0,2,2,4,11,7,2,22,1,0,"{""flush"": 5, ""two_pair"": 1, ""three_of_a_kind"": 2, ""pair"": 2, ""full_house"": 1}",0,0,0.0,
2026-06-15 14:24:25,meta_bot,SEED035,RED,WHITE,lost,79.6,2,2,4,11,10,2,14,1,0,"{""straight"": 4, ""flush"": 6, ""high_card"": 1}",0,0,0.0,
2026-06-15 14:25:47,meta_bot,SEED036,RED,WHITE,lost,78.2,2,2,4,11,11,2,27,1,0,"{""straight"": 2, ""flush"": 7, ""high_card"": 1, ""pair"": 1}",0,0,0.0,
2026-06-15 14:27:07,meta_bot,SEED037,RED,WHITE,lost,88.9,2,2,4,12,8,2,20,2,0,"{""flush"": 7, ""pair"": 2, ""straight"": 3}",0,0,0.0,
2026-06-15 14:28:38,meta_bot,SEED038,RED,WHITE,lost,72.4,2,2,4,9,10,2,14,2,0,"{""straight"": 1, ""flush"": 3, ""pair"": 4, ""full_house"": 1}",0,0,0.0,
2026-06-15 14:29:52,meta_bot,SEED039,RED,WHITE,error,174.2,2,2,3,6,5,2,19,1,0,"{""flush"": 3, ""straight"": 2, ""pair"": 1}",0,0,0.0,Error: timed out
2026-06-15 14:32:48,meta_bot,SEED040,RED,WHITE,error,170.6,2,2,3,5,6,2,19,1,0,"{""flush"": 3, ""straight"": 1, ""two_pair"": 1}",0,0,0.0,Error: timed out
2026-06-15 14:35:41,meta_bot,SEED041,RED,WHITE,lost,83.8,2,2,4,11,9,2,11,2,0,"{""flush"": 8, ""straight"": 1, ""two_pair"": 2}",0,0,0.0,
2026-06-15 14:37:07,meta_bot,SEED042,RED,WHITE,error,169.8,2,2,3,4,8,2,15,1,0,"{""flush"": 3, ""pair"": 1}",0,0,0.0,Error: timed out
2026-06-15 14:39:59,meta_bot,SEED043,RED,WHITE,error,178.5,2,2,3,6,8,2,15,1,0,"{""straight"": 2, ""flush"": 4}",0,0,0.0,Error: timed out
2026-06-15 14:42:59,meta_bot,SEED044,RED,WHITE,error,173.4,2,2,3,5,6,2,13,2,0,"{""pair"": 1, ""flush"": 2, ""straight"": 2}",0,0,0.0,Error: timed out
2026-06-15 14:45:55,meta_bot,SEED045,RED,WHITE,error,166.9,2,2,3,4,5,2,16,1,0,"{""flush"": 3, ""pair"": 1}",0,0,0.0,Error: timed out
